platform,ad_id,timestamp_utc,impressions,clicks,spend,currency,pipeline_status,ad_lifecycle_status,video_views
youtube,gg_ad_1704,2025-10-28 01:00:00+00:00,226,7,0.157466,USD,PUBLISHED,ENABLED,68
youtube,gg_ad_2224,2025-11-08 14:00:00+00:00,168,0,0.078128,USD,RECEIVED,LIMITED,24
youtube,gg_ad_110,2025-11-13 01:00:00+00:00,365,3,0.125666,USD,VALIDATED,ENABLED,0
youtube,gg_ad_19,2025-11-17 13:00:00+00:00,159,3,0.100125,USD,PUBLISHED,ENABLED,21
youtube,gg_ad_2148,2025-09-20 08:00:00+00:00,243,7,0.060278,USD,RECEIVED,LIMITED,32
youtube,None,2025-11-05 15:00:00+00:00,215,5,0.149708,USD,ENRICHED,ENABLED,0
youtube,gg_ad_845,2025-11-02 11:00:00+00:00,247,4,0.312424,USD,VALIDATED,ENABLED,52
youtube,gg_ad_1949,2025-11-20 02:00:00+00:00,168,5,0.162413,USD,VALIDATED,ENABLED,0
youtube,gg_ad_2192,2025-09-24 02:00:00+00:00,37,2,0.030925,USD,RECEIVED,ENABLED,16
youtube,gg_ad_963,2025-10-06 20:00:00+00:00,127,1,0.079727,USD,ENRICHED,PAUSED,0
youtube,gg_ad_1476,2025-12-13 03:00:00+00:00,102,14,0.049128,USD,ENRICHED,LIMITED,40
youtube,gg_ad_2289,2025-12-29 00:00:00+00:00,157,1,0.194497,USD,ENRICHED,ENABLED,41
youtube,gg_ad_2014,2025-12-16 21:00:00+00:00,70,0,0.01654,USD,ENRICHED,ENABLED,0
youtube,gg_ad_655,2025-12-28 20:00:00+00:00,166,1,0.149295,USD,ENRICHED,ENABLED,0
youtube,gg_ad_431,2025-10-11 08:00:00+00:00,257,15,0.053971,USD,ENRICHED,ENABLED,34
youtube,gg_ad_1464,2025-10-20 14:00:00+00:00,52,3,0.011287,USD,PUBLISHED,ENABLED,0
youtube,gg_ad_978,2026-01-09 19:00:00+00:00,75,1,0.035705,USD,VALIDATED,ENABLED,28
youtube,gg_ad_2237,2025-10-06 22:00:00+00:00,217,15,0.13387,USD,PUBLISHED,ENABLED,51
youtube,gg_ad_500,2025-12-05 11:00:00+00:00,148,9,0.177665,USD,ENRICHED,PAUSED,25
youtube,gg_ad_2128,2025-10-30 14:00:00+00:00,148,13,0.060735,USD,VALIDATED,ENABLED,62
youtube,gg_ad_1187,2026-01-08 00:00:00+00:00,69,5,0.065647,USD,PUBLISHED,LIMITED,0
youtube,gg_ad_1133,2025-09-19 14:00:00+00:00,97,2,0.039284,USD,PUBLISHED,ENABLED,56
youtube,gg_ad_1790,2025-11-29 05:00:00+00:00,293,8,0.006098,USD,PUBLISHED,PAUSED,0
youtube,gg_ad_736,2025-09-19 06:00:00+00:00,116,1,0.08937,USD,VALIDATED,ENABLED,10
youtube,gg_ad_776,2025-12-25 18:00:00+00:00,289,3,0.043092,USD,PUBLISHED,ENABLED,12
youtube,gg_ad_1972,2026-01-01 07:00:00+00:00,84,4,0.046232,USD,ENRICHED,ENABLED,0
youtube,gg_ad_769,2025-10-04 03:00:00+00:00,376,3,0.174585,USD,PUBLISHED,ENABLED,64
youtube,gg_ad_1207,2025-12-23 11:00:00+00:00,259,4,0.05611,USD,PUBLISHED,ENABLED,56
youtube,gg_ad_1528,2026-01-13 07:00:00+00:00,443,11,0.406647,USD,VALIDATED,ENABLED,0
youtube,gg_ad_1388,2025-10-13 18:00:00+00:00,224,3,0.283936,USD,VALIDATED,LIMITED,19
youtube,gg_ad_2396,2026-01-10 17:00:00+00:00,88,2,0.04768,USD,VALIDATED,ENABLED,29
youtube,gg_ad_2100,2026-01-12 03:00:00+00:00,59,4,0.006614,USD,ENRICHED,ENABLED,9
youtube,gg_ad_839,2025-11-04 16:00:00+00:00,156,1,0.030393,USD,VALIDATED,ENABLED,45
youtube,gg_ad_1200,2025-12-12 13:00:00+00:00,233,3,0.13675,USD,PUBLISHED,ENABLED,10
youtube,gg_ad_749,2025-10-17 19:00:00+00:00,92,8,0.034525,USD,VALIDATED,ENABLED,0
youtube,gg_ad_1100,2025-09-20 20:00:00+00:00,49,4,0.062603,USD,VALIDATED,ENABLED,6
youtube,gg_ad_1506,2025-11-24 23:00:00+00:00,65,2,0.049301,USD,ENRICHED,ENABLED,0
youtube,gg_ad_2039,2026-01-10 21:00:00+00:00,98,2,0.037148,USD,PUBLISHED,ENABLED,49
youtube,gg_ad_959,2025-11-03 09:00:00+00:00,105,3,0.052086,USD,PUBLISHED,ENABLED,9
youtube,gg_ad_1548,2025-10-15 11:00:00+00:00,193,18,0.109402,USD,RECEIVED,ENABLED,0
youtube,None,2025-12-31 03:00:00+00:00,155,14,0.165329,USD,PUBLISHED,ENABLED,35
youtube,gg_ad_1204,2025-10-29 17:00:00+00:00,68,0,0.021257,USD,PUBLISHED,ENABLED,27
youtube,gg_ad_86,2026-01-14 11:00:00+00:00,103,8,0.019022,USD,VALIDATED,ENABLED,36
youtube,gg_ad_80,2026-01-02 20:00:00+00:00,200,12,0.077545,USD,VALIDATED,ENABLED,40
youtube,gg_ad_1215,2025-09-23 14:00:00+00:00,130,2,0.076119,USD,VALIDATED,ENABLED,27
youtube,gg_ad_620,2025-12-06 18:00:00+00:00,44,0,0.050046,USD,PUBLISHED,ENABLED,7
youtube,None,2025-12-06 14:00:00+00:00,1354,34,0.567757,USD,VALIDATED,ENABLED,190
youtube,gg_ad_2171,2025-11-01 00:00:00+00:00,180,7,0.08571,USD,RECEIVED,ENABLED,13
youtube,None,2025-10-18 10:00:00+00:00,258,4,0.08143,USD,VALIDATED,ENABLED,38
youtube,gg_ad_630,2025-10-17 14:00:00+00:00,21,1,0.030675,USD,VALIDATED,LIMITED,3
youtube,gg_ad_1935,2025-11-04 16:00:00+00:00,80,7,0.047171,USD,VALIDATED,LIMITED,10
youtube,gg_ad_1217,2025-10-05 13:00:00+00:00,468,12,0.250915,USD,PUBLISHED,ENABLED,0
youtube,gg_ad_2047,2025-10-21 09:00:00+00:00,51,4,0.050827,USD,RECEIVED,ENABLED,1
youtube,gg_ad_314,2025-09-21 06:00:00+00:00,739,20,0.438957,USD,PUBLISHED,PAUSED,261
youtube,gg_ad_1743,2025-11-28 17:00:00+00:00,334,6,0.140878,USD,VALIDATED,ENABLED,39
youtube,gg_ad_787,2025-10-14 20:00:00+00:00,228,18,0.04478,USD,ENRICHED,ENABLED,0
youtube,gg_ad_1444,2025-12-28 15:00:00+00:00,34,2,0.005243,USD,VALIDATED,PAUSED,0
youtube,gg_ad_2238,2025-11-08 01:00:00+00:00,109,3,0.098311,USD,VALIDATED,PAUSED,22
youtube,None,2026-01-01 23:00:00+00:00,365,15,0.553434,USD,VALIDATED,DRAFT,226
youtube,None,2025-11-19 13:00:00+00:00,48,1,0.034749,USD,VALIDATED,ENABLED,15
youtube,gg_ad_1628,2025-10-19 01:00:00+00:00,198,4,0.218268,USD,VALIDATED,LIMITED,80
youtube,gg_ad_2238,2026-01-08 04:00:00+00:00,589,63,0.360463,USD,ENRICHED,ENABLED,218
youtube,gg_ad_2050,2025-10-30 01:00:00+00:00,163,4,0.127762,USD,VALIDATED,ENABLED,40
youtube,gg_ad_1497,2025-12-02 00:00:00+00:00,198,18,0.022079,USD,PUBLISHED,REMOVED,15
youtube,gg_ad_1013,2026-01-06 14:00:00+00:00,170,5,0.076174,USD,VALIDATED,LIMITED,0
youtube,gg_ad_2372,2025-09-29 12:00:00+00:00,133,17,0.095696,USD,ENRICHED,PAUSED,31
youtube,gg_ad_69,2025-10-08 16:00:00+00:00,442,3,0.174918,USD,VALIDATED,ENABLED,61
youtube,None,2025-11-06 06:00:00+00:00,251,9,0.171032,USD,VALIDATED,ENABLED,67
youtube,gg_ad_1061,2025-12-22 19:00:00+00:00,210,15,0.447846,USD,ENRICHED,ENABLED,46
youtube,gg_ad_1821,2025-12-17 07:00:00+00:00,105,3,0.120487,USD,VALIDATED,DRAFT,12
youtube,gg_ad_275,2026-01-08 16:00:00+00:00,344,3,0.095677,USD,ENRICHED,DRAFT,30
youtube,gg_ad_1786,2025-11-20 00:00:00+00:00,264,18,0.098144,USD,VALIDATED,ENABLED,45
youtube,gg_ad_1594,2026-01-01 19:00:00+00:00,127,0,0.046132,USD,VALIDATED,ENABLED,57
youtube,gg_ad_1521,2025-10-08 23:00:00+00:00,229,6,0.285212,USD,RECEIVED,PAUSED,95
youtube,gg_ad_54,2026-01-06 00:00:00+00:00,75,8,0.019529,USD,RECEIVED,DISAPPROVED,20
youtube,gg_ad_2489,2025-12-05 01:00:00+00:00,43,0,0.078939,USD,RECEIVED,REMOVED,10
youtube,gg_ad_1481,2026-01-14 05:00:00+00:00,156,4,0.073112,USD,PUBLISHED,ENABLED,0
youtube,gg_ad_1336,2025-12-03 13:00:00+00:00,894,56,0.514466,USD,RECEIVED,REMOVED,134
youtube,gg_ad_2086,2025-11-19 02:00:00+00:00,159,3,0.043761,USD,PUBLISHED,ENABLED,0
youtube,gg_ad_510,2026-01-11 08:00:00+00:00,238,8,0.1632,USD,ENRICHED,PAUSED,27
youtube,gg_ad_721,2025-11-05 15:00:00+00:00,232,4,0.075849,USD,ENRICHED,LIMITED,44
youtube,gg_ad_428,2025-12-28 15:00:00+00:00,210,17,0.137505,USD,VALIDATED,ENABLED,139
youtube,gg_ad_1881,2025-12-27 14:00:00+00:00,79,9,0.073569,USD,ENRICHED,ENABLED,13
youtube,gg_ad_971,2026-01-05 05:00:00+00:00,202,14,0.256823,USD,VALIDATED,ENABLED,72
youtube,gg_ad_2184,2025-11-06 12:00:00+00:00,63,5,0.020107,USD,VALIDATED,REMOVED,25
youtube,gg_ad_866,2025-10-16 01:00:00+00:00,86,7,0.023608,USD,ENRICHED,ENABLED,4
youtube,gg_ad_2136,2025-12-26 13:00:00+00:00,357,34,0.131704,USD,VALIDATED,ENABLED,35
youtube,gg_ad_171,2025-11-11 10:00:00+00:00,109,8,0.066338,USD,PUBLISHED,ENABLED,16
youtube,None,2025-10-13 10:00:00+00:00,693,3,0.709313,USD,ENRICHED,ENABLED,136
youtube,gg_ad_1605,2025-11-30 04:00:00+00:00,210,12,0.072691,USD,RECEIVED,ENABLED,5
youtube,None,2025-12-15 09:00:00+00:00,179,7,0.072567,USD,ENRICHED,ENABLED,5
youtube,gg_ad_371,2026-01-13 14:00:00+00:00,405,42,0.606296,USD,VALIDATED,ENABLED,76
youtube,gg_ad_820,2025-09-22 09:00:00+00:00,148,4,0.079006,USD,ENRICHED,LIMITED,78
youtube,None,2025-12-10 18:00:00+00:00,95,4,0.0412,USD,VALIDATED,DISAPPROVED,23
youtube,gg_ad_2080,2025-12-24 14:00:00+00:00,478,14,0.028156,USD,PUBLISHED,ENABLED,129
youtube,gg_ad_1360,2025-11-19 08:00:00+00:00,134,3,0.011385,USD,VALIDATED,ENABLED,30
youtube,gg_ad_2085,2025-09-28 13:00:00+00:00,232,12,0.179982,USD,VALIDATED,ENABLED,89
youtube,gg_ad_455,2025-12-09 08:00:00+00:00,73,2,0.026024,USD,RECEIVED,ENABLED,21
youtube,gg_ad_934,2025-09-19 05:00:00+00:00,77,1,0.007946,USD,RECEIVED,LIMITED,25
youtube,gg_ad_1722,2025-10-25 18:00:00+00:00,206,2,0.217228,USD,VALIDATED,ENABLED,31
youtube,gg_ad_901,2025-09-25 13:00:00+00:00,167,1,0.327419,USD,PUBLISHED,ENABLED,56
youtube,gg_ad_973,2025-12-31 20:00:00+00:00,49,1,-0.017405,USD,PUBLISHED,ENABLED,8
youtube,gg_ad_1906,2025-10-07 19:00:00+00:00,101,4,0.156054,USD,PUBLISHED,ENABLED,14
youtube,gg_ad_1213,2025-12-30 10:00:00+00:00,136,3,0.091606,USD,ENRICHED,ENABLED,17
youtube,gg_ad_1643,2025-12-10 23:00:00+00:00,129,2,0.112058,USD,VALIDATED,ENABLED,0
youtube,gg_ad_2452,2025-12-16 04:00:00+00:00,301,8,0.120305,USD,ENRICHED,ENABLED,46
youtube,None,2025-10-11 20:00:00+00:00,442,20,0.112579,USD,PUBLISHED,ENABLED,0
youtube,gg_ad_497,2025-12-10 01:00:00+00:00,116,7,0.123995,USD,ENRICHED,ENABLED,42
youtube,gg_ad_2321,2025-10-02 11:00:00+00:00,167,2,0.250369,USD,VALIDATED,ENABLED,73
youtube,gg_ad_2306,2025-12-05 22:00:00+00:00,80,3,0.067869,USD,PUBLISHED,ENABLED,19
youtube,gg_ad_1826,2025-10-16 11:00:00+00:00,70,10,0.036201,USD,PUBLISHED,ENABLED,33
youtube,gg_ad_309,2025-10-31 07:00:00+00:00,194,2,0.116176,USD,PUBLISHED,LIMITED,41
youtube,gg_ad_1759,2025-09-29 01:00:00+00:00,318,17,0.122183,USD,VALIDATED,ENABLED,108
youtube,gg_ad_2375,2025-11-30 02:00:00+00:00,72,2,0.029563,USD,ENRICHED,ENABLED,24
youtube,gg_ad_337,2025-12-08 12:00:00+00:00,82,2,0.023123,USD,PUBLISHED,DRAFT,12
youtube,gg_ad_2136,2025-11-21 00:00:00+00:00,321,27,0.180909,USD,VALIDATED,ENABLED,121
youtube,gg_ad_1207,2026-01-14 11:00:00+00:00,526,19,0.137193,USD,ENRICHED,ENABLED,191
youtube,gg_ad_1599,2025-12-23 13:00:00+00:00,133,0,0.151254,USD,VALIDATED,ENABLED,0
youtube,gg_ad_874,2025-12-08 15:00:00+00:00,471,8,0.191317,USD,ENRICHED,ENABLED,133
youtube,gg_ad_1643,2025-11-30 03:00:00+00:00,153,15,0.058716,USD,RECEIVED,ENABLED,13
youtube,gg_ad_1482,2025-10-04 08:00:00+00:00,43,0,0.010721,USD,VALIDATED,ENABLED,0
youtube,gg_ad_2049,2025-12-16 01:00:00+00:00,54,0,0.007889,USD,VALIDATED,ENABLED,18
youtube,gg_ad_2344,2025-12-20 14:00:00+00:00,167,21,0.074634,USD,VALIDATED,DRAFT,92
youtube,gg_ad_514,2025-10-20 09:00:00+00:00,132,1,0.056238,USD,ENRICHED,DISAPPROVED,38
youtube,None,2025-10-22 20:00:00+00:00,41,1,0.025074,USD,PUBLISHED,ENABLED,0
youtube,gg_ad_1057,2025-10-13 16:00:00+00:00,101,1,0.062598,USD,ENRICHED,ENABLED,16
youtube,gg_ad_1689,2025-12-30 04:00:00+00:00,438,16,0.251969,USD,VALIDATED,ENABLED,34
youtube,gg_ad_329,2025-11-06 23:00:00+00:00,113,4,0.143031,USD,PUBLISHED,ENABLED,46
youtube,gg_ad_1101,2025-10-18 18:00:00+00:00,314,31,0.198837,USD,PUBLISHED,ENABLED,119
youtube,gg_ad_1011,2025-11-15 23:00:00+00:00,114,2,0.074441,USD,PUBLISHED,ENABLED,12
youtube,gg_ad_2138,2025-10-24 08:00:00+00:00,168,19,0.139605,USD,VALIDATED,ENABLED,24
youtube,gg_ad_1681,2026-01-09 22:00:00+00:00,789,47,1.611806,USD,PUBLISHED,LIMITED,168
youtube,gg_ad_475,2025-12-18 02:00:00+00:00,523,13,0.692553,USD,PUBLISHED,ENABLED,93
youtube,gg_ad_1413,2025-11-26 16:00:00+00:00,199,5,0.17762,USD,VALIDATED,ENABLED,34
youtube,gg_ad_1696,2025-10-16 06:00:00+00:00,276,19,0.101248,USD,VALIDATED,ENABLED,0
youtube,gg_ad_1562,2025-12-28 00:00:00+00:00,108,1,0.11398,USD,VALIDATED,REMOVED,10
youtube,gg_ad_1181,2025-09-21 08:00:00+00:00,108,13,0.100548,USD,VALIDATED,PAUSED,11
youtube,gg_ad_1340,2025-10-04 05:00:00+00:00,212,9,0.206821,USD,VALIDATED,PAUSED,10
youtube,None,2025-12-05 19:00:00+00:00,99,3,0.02738,USD,ENRICHED,ENABLED,9
youtube,gg_ad_2234,2025-10-14 01:00:00+00:00,98,0,0.072917,USD,RECEIVED,LIMITED,17
youtube,gg_ad_2316,2025-10-18 21:00:00+00:00,630,7,0.064825,USD,VALIDATED,PAUSED,189
youtube,gg_ad_784,2025-11-28 00:00:00+00:00,144,14,0.111519,USD,ENRICHED,ENABLED,4
youtube,gg_ad_1249,2025-12-12 13:00:00+00:00,216,4,0.090087,USD,VALIDATED,PAUSED,21
youtube,gg_ad_1750,2026-01-12 02:00:00+00:00,457,3,0.536849,USD,VALIDATED,DRAFT,0
youtube,gg_ad_1423,2025-12-21 14:00:00+00:00,201,13,0.154288,USD,ENRICHED,ENABLED,14
youtube,gg_ad_1894,2025-10-15 02:00:00+00:00,111,3,0.020493,USD,PUBLISHED,DRAFT,7
youtube,gg_ad_2030,2025-11-27 08:00:00+00:00,31,0,0.004774,USD,VALIDATED,ENABLED,12
youtube,gg_ad_1067,2025-10-20 02:00:00+00:00,292,8,0.227242,USD,PUBLISHED,REMOVED,131
youtube,None,2025-09-23 04:00:00+00:00,292,9,0.016555,USD,VALIDATED,LIMITED,21
youtube,gg_ad_1841,2025-10-15 04:00:00+00:00,161,16,0.027672,USD,ENRICHED,ENABLED,21
youtube,gg_ad_142,2025-10-02 18:00:00+00:00,209,3,0.104214,USD,VALIDATED,PAUSED,0
youtube,gg_ad_1652,2025-10-18 02:00:00+00:00,259,6,0.106678,USD,PUBLISHED,ENABLED,75
youtube,gg_ad_1456,2025-10-13 02:00:00+00:00,135,1,0.124506,USD,VALIDATED,ENABLED,0
youtube,gg_ad_1820,2025-11-17 14:00:00+00:00,186,9,0.400039,USD,VALIDATED,REMOVED,75
youtube,gg_ad_1843,2025-10-22 10:00:00+00:00,123,4,-0.074062,USD,PUBLISHED,ENABLED,46
youtube,gg_ad_2460,2025-12-01 19:00:00+00:00,117,2,0.099923,USD,VALIDATED,REMOVED,12
youtube,gg_ad_486,2025-10-21 15:00:00+00:00,98,5,0.052571,USD,VALIDATED,ENABLED,24
youtube,None,2025-11-08 13:00:00+00:00,265,9,0.105529,USD,PUBLISHED,ENABLED,0
youtube,gg_ad_2483,2025-11-01 23:00:00+00:00,251,10,0.146891,USD,VALIDATED,ENABLED,3
youtube,gg_ad_2334,2025-11-26 16:00:00+00:00,239,7,0.338407,USD,VALIDATED,ENABLED,0
youtube,gg_ad_1242,2026-01-03 05:00:00+00:00,53,0,0.011776,USD,VALIDATED,ENABLED,0
youtube,gg_ad_2076,2025-09-25 02:00:00+00:00,146,10,-0.114569,USD,VALIDATED,ENABLED,16
youtube,gg_ad_276,2025-10-17 11:00:00+00:00,69,3,0.062865,USD,ENRICHED,ENABLED,31
youtube,gg_ad_1001,2025-12-04 11:00:00+00:00,146,2,0.032419,USD,ENRICHED,PAUSED,5
youtube,gg_ad_1399,2026-01-12 12:00:00+00:00,143,2,0.11936,USD,PUBLISHED,ENABLED,56
youtube,gg_ad_1439,2025-10-19 11:00:00+00:00,126,11,0.089076,USD,PUBLISHED,REMOVED,27
youtube,gg_ad_1921,2025-09-20 04:00:00+00:00,177,10,0.17803,USD,VALIDATED,ENABLED,22
youtube,gg_ad_2077,2025-10-19 05:00:00+00:00,205,8,0.086899,USD,VALIDATED,ENABLED,65
youtube,gg_ad_1373,2025-10-22 23:00:00+00:00,99,0,0.027128,USD,ENRICHED,ENABLED,4
youtube,gg_ad_916,2025-11-24 10:00:00+00:00,212,1,0.091312,USD,ENRICHED,ENABLED,88
youtube,gg_ad_416,2026-01-09 17:00:00+00:00,71,0,0.044735,USD,PUBLISHED,ENABLED,31
youtube,gg_ad_930,2025-11-04 05:00:00+00:00,290,32,0.20359,USD,RECEIVED,ENABLED,86
youtube,gg_ad_710,2025-12-29 01:00:00+00:00,480,643,0.374146,USD,VALIDATED,ENABLED,0
youtube,gg_ad_462,2025-10-02 15:00:00+00:00,586,14,0.102845,USD,ENRICHED,ENABLED,119
youtube,gg_ad_1521,2025-10-02 16:00:00+00:00,482,44,0.323489,USD,VALIDATED,DRAFT,117
youtube,gg_ad_555,2025-12-23 17:00:00+00:00,148,5,0.030769,USD,PUBLISHED,ENABLED,71
youtube,gg_ad_1130,2025-09-29 09:00:00+00:00,101,4,0.062262,USD,RECEIVED,ENABLED,38
youtube,gg_ad_1971,2025-10-08 15:00:00+00:00,187,2,0.01869,USD,RECEIVED,LIMITED,17
youtube,None,2026-01-11 20:00:00+00:00,450,12,0.136468,USD,VALIDATED,DISAPPROVED,78
youtube,gg_ad_2467,2026-01-04 06:00:00+00:00,189,14,0.042935,USD,VALIDATED,ENABLED,0
youtube,gg_ad_1967,2025-12-15 14:00:00+00:00,263,63,0.081937,USD,ENRICHED,ENABLED,22
youtube,gg_ad_36,2025-10-22 07:00:00+00:00,100,3,0.029215,USD,ENRICHED,ENABLED,0
youtube,gg_ad_379,2026-01-16 05:00:00+00:00,84,6,0.166969,USD,PUBLISHED,ENABLED,30
youtube,gg_ad_2353,2025-10-28 05:00:00+00:00,220,13,0.202856,USD,VALIDATED,ENABLED,0
youtube,gg_ad_322,2025-10-16 23:00:00+00:00,254,4,0.264161,USD,PUBLISHED,ENABLED,102
youtube,gg_ad_923,2026-01-08 00:00:00+00:00,106,18,0.017599,USD,RECEIVED,ENABLED,24
youtube,gg_ad_2318,2025-12-30 18:00:00+00:00,264,20,0.096878,USD,VALIDATED,DRAFT,18
youtube,gg_ad_1800,2026-01-01 02:00:00+00:00,676,13,0.589786,USD,VALIDATED,ENABLED,94
youtube,gg_ad_662,2025-09-29 15:00:00+00:00,71,3,0.043498,USD,PUBLISHED,ENABLED,3
youtube,gg_ad_511,2025-12-28 17:00:00+00:00,50,0,0.020798,USD,VALIDATED,ENABLED,11
youtube,gg_ad_1246,2025-12-18 19:00:00+00:00,1022,56,0.19593,USD,VALIDATED,ENABLED,0
youtube,None,2025-10-26 13:00:00+00:00,151,21,0.100653,USD,VALIDATED,ENABLED,53
youtube,gg_ad_1501,2026-01-07 18:00:00+00:00,106,1,0.037045,USD,PUBLISHED,ENABLED,24
youtube,gg_ad_1376,2026-01-13 05:00:00+00:00,377,8,-0.017509,USD,PUBLISHED,ENABLED,44
youtube,gg_ad_1376,2025-10-25 17:00:00+00:00,111,1,0.014396,USD,VALIDATED,PAUSED,11
youtube,gg_ad_96,2025-10-16 09:00:00+00:00,190,9,0.112377,USD,ENRICHED,DISAPPROVED,21
youtube,gg_ad_564,2026-01-06 07:00:00+00:00,118,17,0.089365,USD,ENRICHED,ENABLED,33
youtube,gg_ad_2483,2025-12-29 09:00:00+00:00,53,0,0.017436,USD,VALIDATED,ENABLED,5
youtube,gg_ad_1947,2025-12-26 17:00:00+00:00,376,42,0.327201,USD,VALIDATED,ENABLED,71
youtube,gg_ad_2288,2025-12-08 15:00:00+00:00,74,7,0.109484,USD,VALIDATED,ENABLED,21
youtube,gg_ad_493,2025-10-27 09:00:00+00:00,148,215,0.013411,USD,VALIDATED,ENABLED,65
youtube,None,2025-11-30 21:00:00+00:00,118,3,0.372795,USD,PUBLISHED,ENABLED,0
youtube,gg_ad_1452,2025-09-24 20:00:00+00:00,166,2,0.103966,USD,ENRICHED,LIMITED,19
youtube,gg_ad_686,2026-01-09 13:00:00+00:00,256,15,0.105747,USD,VALIDATED,LIMITED,82
youtube,gg_ad_693,2025-11-03 10:00:00+00:00,123,4,0.22208,USD,VALIDATED,ENABLED,34
youtube,gg_ad_1455,2025-12-29 05:00:00+00:00,225,15,0.472368,USD,VALIDATED,ENABLED,0
youtube,None,2025-11-07 03:00:00+00:00,319,17,0.048624,USD,ENRICHED,ENABLED,0
youtube,gg_ad_640,2025-09-27 04:00:00+00:00,79,0,0.029741,USD,VALIDATED,ENABLED,36
youtube,gg_ad_1799,2026-01-13 05:00:00+00:00,84,4,0.005944,USD,VALIDATED,ENABLED,0
youtube,gg_ad_99,2025-10-17 20:00:00+00:00,450,35,0.33128,USD,VALIDATED,LIMITED,44
youtube,None,2025-10-17 17:00:00+00:00,82,1,0.026204,USD,VALIDATED,ENABLED,0
youtube,gg_ad_1954,2025-11-06 00:00:00+00:00,867,31,0.585384,USD,ENRICHED,ENABLED,252
youtube,gg_ad_664,2025-12-25 06:00:00+00:00,124,9,0.148362,USD,VALIDATED,ENABLED,55
youtube,gg_ad_2409,2026-01-04 13:00:00+00:00,248,15,0.112936,USD,ENRICHED,DISAPPROVED,9
youtube,gg_ad_1696,2025-11-04 11:00:00+00:00,153,12,0.100147,USD,VALIDATED,ENABLED,3
youtube,gg_ad_8,2025-12-06 23:00:00+00:00,134,4,0.103722,USD,PUBLISHED,LIMITED,48
youtube,gg_ad_756,2026-01-10 22:00:00+00:00,184,7,0.061539,USD,VALIDATED,PAUSED,0
youtube,gg_ad_2181,2025-12-25 20:00:00+00:00,433,7,0.367843,USD,ENRICHED,ENABLED,154
youtube,gg_ad_1644,2025-09-27 14:00:00+00:00,176,5,0.093227,USD,ENRICHED,ENABLED,70
youtube,gg_ad_1851,2025-10-06 08:00:00+00:00,142,0,0.221767,USD,PUBLISHED,LIMITED,64
youtube,gg_ad_1377,2025-12-25 13:00:00+00:00,646,0,0.272465,USD,PUBLISHED,DRAFT,79
youtube,gg_ad_2208,2025-09-24 11:00:00+00:00,88,1,0.011126,USD,PUBLISHED,ENABLED,0
youtube,gg_ad_1983,2025-09-21 00:00:00+00:00,37,0,0.031322,USD,ENRICHED,PAUSED,17
youtube,gg_ad_1148,2025-10-10 17:00:00+00:00,250,4,0.27852,USD,PUBLISHED,ENABLED,148
youtube,gg_ad_1143,2025-12-19 05:00:00+00:00,108,3,0.076213,USD,VALIDATED,LIMITED,0
youtube,gg_ad_2346,2025-11-06 16:00:00+00:00,202,11,0.099062,USD,VALIDATED,ENABLED,56
youtube,gg_ad_221,2025-11-02 21:00:00+00:00,169,6,0.135539,USD,VALIDATED,ENABLED,75
youtube,gg_ad_2413,2025-12-18 09:00:00+00:00,382,39,0.105389,USD,VALIDATED,ENABLED,84
youtube,gg_ad_337,2025-12-05 23:00:00+00:00,184,15,0.16436,USD,VALIDATED,ENABLED,50
youtube,gg_ad_886,2025-09-30 05:00:00+00:00,299,4,-0.158177,USD,RECEIVED,ENABLED,18
youtube,gg_ad_988,2025-10-28 13:00:00+00:00,157,3,0.095377,USD,ENRICHED,LIMITED,18
youtube,gg_ad_374,2025-10-13 18:00:00+00:00,30,2,0.010918,USD,ENRICHED,DRAFT,11
youtube,gg_ad_1881,2025-11-28 02:00:00+00:00,235,14,0.324224,USD,VALIDATED,DISAPPROVED,81
youtube,gg_ad_1487,2025-12-02 12:00:00+00:00,123,2,0.037984,USD,ENRICHED,ENABLED,12
youtube,gg_ad_1841,2025-10-26 19:00:00+00:00,79,7,0.049016,USD,VALIDATED,ENABLED,0
youtube,gg_ad_125,2025-11-27 02:00:00+00:00,460,6,0.115406,USD,VALIDATED,ENABLED,179
youtube,gg_ad_2401,2025-11-04 19:00:00+00:00,97,4,0.016556,USD,VALIDATED,ENABLED,24
youtube,gg_ad_1545,2025-12-25 10:00:00+00:00,44,0,0.010524,USD,RECEIVED,DRAFT,16
youtube,gg_ad_1417,2025-12-23 06:00:00+00:00,58,0,0.031125,USD,VALIDATED,ENABLED,6
youtube,gg_ad_1458,2025-10-20 09:00:00+00:00,147,5,0.077574,USD,PUBLISHED,DRAFT,8
youtube,gg_ad_2385,2025-09-27 11:00:00+00:00,66,3,0.1425,USD,VALIDATED,ENABLED,21
youtube,gg_ad_1851,2026-01-13 23:00:00+00:00,604,31,1.137008,USD,ENRICHED,ENABLED,111
youtube,gg_ad_1876,2025-12-05 02:00:00+00:00,174,1,0.120692,USD,VALIDATED,ENABLED,0
youtube,gg_ad_53,2025-12-16 19:00:00+00:00,130,6,0.005265,USD,PUBLISHED,ENABLED,1
youtube,gg_ad_1506,2026-01-03 11:00:00+00:00,221,4,0.112865,USD,VALIDATED,PAUSED,0
youtube,gg_ad_2122,2025-10-23 22:00:00+00:00,260,0,0.191803,USD,VALIDATED,ENABLED,0
