platform,ad_id,timestamp_utc,impressions,clicks,spend,currency,pipeline_status,ad_lifecycle_status,video_views
x,x_tweet_2348,2025-12-02 03:00:00+00:00,255,10,0.008457,USD,RECEIVED,DISAPPROVED,0
x,x_tweet_1549,2025-10-31 13:00:00+00:00,106,0,0.092643,USD,VALIDATED,ACTIVE,0
x,x_tweet_2369,2025-12-17 11:00:00+00:00,124,12,0.234877,USD,RECEIVED,ACTIVE,0
x,x_tweet_872,2025-10-21 09:00:00+00:00,226,3,0.257888,USD,VALIDATED,ACTIVE,0
x,x_tweet_708,2025-10-08 17:00:00+00:00,114,3,0.067474,USD,VALIDATED,ACTIVE,0
x,None,2025-09-28 02:00:00+00:00,213,8,0.116673,USD,VALIDATED,PAUSED,0
x,x_tweet_536,2025-10-10 03:00:00+00:00,209,2,0.197653,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1254,2025-09-20 22:00:00+00:00,81,3,0.055404,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1541,2025-11-15 23:00:00+00:00,113,2,0.07396,USD,RECEIVED,DISAPPROVED,0
x,x_tweet_2533,2025-10-08 05:00:00+00:00,512,30,0.263883,USD,VALIDATED,PAUSED,0
x,None,2025-11-05 14:00:00+00:00,500,30,0.353138,USD,PUBLISHED,LIMITED,0
x,x_tweet_2512,2025-10-31 12:00:00+00:00,307,11,0.360156,USD,VALIDATED,ACTIVE,0
x,x_tweet_1524,2025-10-23 02:00:00+00:00,68,1,0.064495,USD,RECEIVED,ACTIVE,0
x,x_tweet_394,2025-12-30 09:00:00+00:00,38,1,0.045459,USD,VALIDATED,ACTIVE,0
x,x_tweet_224,2025-10-04 07:00:00+00:00,189,9,0.063462,USD,VALIDATED,ACTIVE,0
x,x_tweet_2428,2026-01-16 07:00:00+00:00,79,4,0.017972,USD,VALIDATED,ARCHIVED,0
x,x_tweet_2220,2025-11-09 12:00:00+00:00,1361,15,0.28851,USD,PUBLISHED,ACTIVE,0
x,x_tweet_562,2025-11-05 03:00:00+00:00,308,13,0.282026,USD,PUBLISHED,ACTIVE,0
x,x_tweet_227,2025-11-09 12:00:00+00:00,106,15,0.026735,USD,RECEIVED,ACTIVE,0
x,x_tweet_1081,2025-11-19 17:00:00+00:00,249,8,0.045236,USD,RECEIVED,PAUSED,0
x,x_tweet_1104,2025-10-06 09:00:00+00:00,115,7,0.327398,USD,RECEIVED,LIMITED,0
x,None,2025-11-22 21:00:00+00:00,39,1,0.066726,USD,VALIDATED,ACTIVE,0
x,x_tweet_1311,2025-12-28 23:00:00+00:00,259,4,0.105923,USD,VALIDATED,ARCHIVED,0
x,x_tweet_1617,2025-12-21 08:00:00+00:00,184,2,0.016954,USD,PUBLISHED,ACTIVE,0
x,None,2025-12-23 09:00:00+00:00,242,5,-0.091398,USD,VALIDATED,PAUSED,0
x,x_tweet_2157,2025-11-22 12:00:00+00:00,68,2,0.038087,USD,RECEIVED,ACTIVE,0
x,x_tweet_870,2025-12-28 05:00:00+00:00,66,8,0.039231,USD,ENRICHED,ARCHIVED,0
x,x_tweet_2590,2025-11-27 05:00:00+00:00,231,16,0.139517,USD,ENRICHED,PAUSED,0
x,x_tweet_1610,2026-01-06 22:00:00+00:00,165,13,0.093455,USD,PUBLISHED,ACTIVE,0
x,x_tweet_93,2025-11-09 13:00:00+00:00,66,3,0.103907,USD,RECEIVED,DISAPPROVED,0
x,None,2026-01-14 09:00:00+00:00,131,1,0.133005,USD,RECEIVED,PAUSED,0
x,x_tweet_1822,2026-01-02 16:00:00+00:00,83,5,0.023157,USD,VALIDATED,ACTIVE,0
x,None,2025-09-19 16:00:00+00:00,67,2,0.042268,USD,VALIDATED,ACTIVE,0
x,x_tweet_1500,2025-11-30 10:00:00+00:00,174,13,0.14595,USD,PUBLISHED,ACTIVE,0
x,x_tweet_2346,2025-12-06 13:00:00+00:00,637,31,0.264749,USD,PUBLISHED,LIMITED,0
x,None,2025-10-20 01:00:00+00:00,66,1,0.055346,USD,ENRICHED,DRAFT,0
x,None,2025-12-16 04:00:00+00:00,167,25,0.135456,USD,ENRICHED,DRAFT,0
x,x_tweet_1874,2025-11-13 14:00:00+00:00,52,1,0.026229,USD,RECEIVED,ACTIVE,0
x,x_tweet_1848,2025-11-02 07:00:00+00:00,180,5,0.101937,USD,PUBLISHED,ACTIVE,0
x,x_tweet_2463,2025-11-07 20:00:00+00:00,798,11,0.728981,USD,VALIDATED,ACTIVE,0
x,None,2025-12-25 05:00:00+00:00,217,12,0.052279,USD,VALIDATED,ACTIVE,0
x,x_tweet_2176,2025-10-14 06:00:00+00:00,156,10,0.121913,USD,RECEIVED,ACTIVE,0
x,x_tweet_874,2025-10-28 20:00:00+00:00,46,2,0.017905,USD,PUBLISHED,DRAFT,0
x,x_tweet_775,2025-10-06 04:00:00+00:00,72,2,0.090895,USD,PUBLISHED,ACTIVE,0
x,x_tweet_767,2025-12-12 01:00:00+00:00,492,23,0.170387,USD,PUBLISHED,PAUSED,0
x,None,2025-11-05 19:00:00+00:00,318,14,0.194536,USD,ENRICHED,ACTIVE,0
x,x_tweet_632,2026-01-12 20:00:00+00:00,72,2,0.013802,USD,VALIDATED,PAUSED,0
x,x_tweet_1821,2025-12-23 10:00:00+00:00,632,41,-0.24186,USD,RECEIVED,LIMITED,0
x,x_tweet_1220,2025-11-03 09:00:00+00:00,134,12,-0.010834,USD,VALIDATED,ACTIVE,0
x,x_tweet_1675,2025-12-02 11:00:00+00:00,110,4,0.059148,USD,RECEIVED,ACTIVE,0
x,None,2025-10-16 10:00:00+00:00,93,3,0.070659,USD,ENRICHED,ACTIVE,0
x,x_tweet_697,2025-11-06 10:00:00+00:00,149,3,0.160579,USD,ENRICHED,ARCHIVED,0
x,x_tweet_2388,2025-11-21 13:00:00+00:00,66,0,0.042205,USD,ENRICHED,ACTIVE,0
x,x_tweet_328,2025-10-30 05:00:00+00:00,136,3,0.057016,USD,PUBLISHED,DISAPPROVED,0
x,x_tweet_2324,2025-11-24 03:00:00+00:00,228,5,0.083851,USD,ENRICHED,ACTIVE,0
x,None,2025-10-31 22:00:00+00:00,208,4,0.334061,USD,PUBLISHED,ACTIVE,0
x,None,2025-10-17 14:00:00+00:00,193,2,0.183645,USD,ENRICHED,ACTIVE,0
x,x_tweet_94,2025-10-16 04:00:00+00:00,173,11,0.038056,USD,VALIDATED,ACTIVE,0
x,x_tweet_2271,2025-10-28 02:00:00+00:00,187,12,0.025272,USD,ENRICHED,ACTIVE,0
x,x_tweet_142,2025-10-17 21:00:00+00:00,235,4,0.03249,USD,ENRICHED,ACTIVE,0
x,x_tweet_739,2026-01-03 22:00:00+00:00,65,6,0.032812,USD,VALIDATED,ACTIVE,0
x,x_tweet_2300,2025-11-22 14:00:00+00:00,210,6,0.037696,USD,ENRICHED,ACTIVE,0
x,x_tweet_1143,2025-11-19 16:00:00+00:00,101,6,0.177213,USD,PUBLISHED,LIMITED,0
x,x_tweet_1376,2026-01-08 15:00:00+00:00,156,1,0.045823,USD,VALIDATED,ACTIVE,0
x,x_tweet_1854,2025-11-30 09:00:00+00:00,235,19,0.1899,USD,ENRICHED,PAUSED,0
x,x_tweet_443,2025-10-30 17:00:00+00:00,183,3,0.113378,USD,PUBLISHED,PAUSED,0
x,x_tweet_2499,2025-11-08 23:00:00+00:00,143,11,0.048906,USD,RECEIVED,LIMITED,0
x,x_tweet_2125,2025-10-21 18:00:00+00:00,111,1,0.112248,USD,ENRICHED,ACTIVE,0
x,x_tweet_1463,2025-09-29 04:00:00+00:00,159,14,0.084419,USD,VALIDATED,ACTIVE,0
x,x_tweet_479,2025-10-07 20:00:00+00:00,483,16,0.272475,USD,ENRICHED,LIMITED,0
x,x_tweet_1957,2025-11-19 15:00:00+00:00,116,2,0.030998,USD,PUBLISHED,ACTIVE,0
x,None,2025-11-05 17:00:00+00:00,139,3,0.090502,USD,VALIDATED,ACTIVE,0
x,x_tweet_1380,2025-12-29 19:00:00+00:00,66,1,0.102532,USD,ENRICHED,ACTIVE,0
x,x_tweet_1112,2025-11-13 07:00:00+00:00,195,4,0.383494,USD,RECEIVED,ARCHIVED,0
x,x_tweet_1550,2025-12-25 16:00:00+00:00,450,11,0.488792,USD,RECEIVED,LIMITED,0
x,x_tweet_620,2025-11-10 10:00:00+00:00,82,3,0.087287,USD,PUBLISHED,ACTIVE,0
x,x_tweet_671,2025-09-21 20:00:00+00:00,52,7,0.031634,USD,VALIDATED,ACTIVE,0
x,x_tweet_1800,2026-01-11 12:00:00+00:00,97,3,0.133459,USD,ENRICHED,ACTIVE,0
x,x_tweet_1347,2025-11-12 11:00:00+00:00,143,6,0.048845,USD,ENRICHED,PAUSED,0
x,x_tweet_2493,2025-12-28 00:00:00+00:00,107,3,0.175323,USD,PUBLISHED,ACTIVE,0
x,x_tweet_570,2025-11-12 12:00:00+00:00,85,2,0.010443,USD,PUBLISHED,ACTIVE,0
x,x_tweet_803,2025-12-05 20:00:00+00:00,23,0,0.010241,USD,RECEIVED,ACTIVE,0
x,x_tweet_554,2025-11-15 15:00:00+00:00,303,10,0.090574,USD,ENRICHED,ACTIVE,0
x,x_tweet_2051,2025-12-10 00:00:00+00:00,92,2,0.099332,USD,RECEIVED,PAUSED,0
x,x_tweet_1126,2025-12-29 05:00:00+00:00,40,5,0.011954,USD,PUBLISHED,ACTIVE,0
x,x_tweet_196,2025-09-20 11:00:00+00:00,153,10,0.071323,USD,VALIDATED,DRAFT,0
x,None,2025-11-04 09:00:00+00:00,297,11,0.082522,USD,ENRICHED,ACTIVE,0
x,x_tweet_125,2025-11-09 04:00:00+00:00,178,1,0.017013,USD,VALIDATED,ACTIVE,0
x,x_tweet_1723,2025-11-24 13:00:00+00:00,225,3,0.11464,USD,ENRICHED,ACTIVE,0
x,x_tweet_2185,2025-12-28 19:00:00+00:00,518,18,0.982908,USD,VALIDATED,LIMITED,0
x,x_tweet_456,2025-12-09 04:00:00+00:00,734,15,0.435345,USD,PUBLISHED,ACTIVE,0
x,x_tweet_993,2025-11-28 13:00:00+00:00,291,7,0.136791,USD,VALIDATED,ACTIVE,0
x,x_tweet_2450,2025-12-26 07:00:00+00:00,83,3,0.009582,USD,RECEIVED,ACTIVE,0
x,x_tweet_2105,2025-09-21 00:00:00+00:00,217,18,0.133097,USD,VALIDATED,ACTIVE,0
x,x_tweet_541,2025-09-23 10:00:00+00:00,68,1,0.101406,USD,VALIDATED,ACTIVE,0
x,x_tweet_595,2026-01-08 15:00:00+00:00,76,4,0.036496,USD,VALIDATED,PAUSED,0
x,None,2025-12-10 14:00:00+00:00,140,5,0.103624,USD,PUBLISHED,PAUSED,0
x,x_tweet_1478,2025-10-18 17:00:00+00:00,175,13,0.0586,USD,ENRICHED,PAUSED,0
x,x_tweet_198,2025-10-07 05:00:00+00:00,370,15,0.086255,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1598,2026-01-15 02:00:00+00:00,249,1,0.093088,USD,ENRICHED,ACTIVE,0
x,x_tweet_912,2025-09-30 18:00:00+00:00,281,5,0.039987,USD,PUBLISHED,ACTIVE,0
x,x_tweet_2570,2025-11-30 05:00:00+00:00,102,3,0.185841,USD,VALIDATED,ACTIVE,0
x,x_tweet_548,2026-01-09 03:00:00+00:00,305,3,0.480752,USD,PUBLISHED,PAUSED,0
x,x_tweet_560,2025-12-29 12:00:00+00:00,114,11,0.022073,USD,VALIDATED,DRAFT,0
x,x_tweet_1966,2025-10-09 17:00:00+00:00,63,0,0.011984,USD,PUBLISHED,PAUSED,0
x,x_tweet_736,2025-12-27 11:00:00+00:00,139,6,0.087749,USD,VALIDATED,DRAFT,0
x,x_tweet_818,2026-01-10 16:00:00+00:00,281,15,0.412875,USD,ENRICHED,LIMITED,0
x,x_tweet_1992,2026-01-14 01:00:00+00:00,253,16,0.469965,USD,PUBLISHED,ACTIVE,0
x,x_tweet_2403,2025-11-29 14:00:00+00:00,137,3,0.05318,USD,VALIDATED,ACTIVE,0
x,x_tweet_2037,2025-11-29 15:00:00+00:00,88,2,0.08924,USD,VALIDATED,ACTIVE,0
x,x_tweet_1060,2025-11-20 12:00:00+00:00,163,10,0.155759,USD,VALIDATED,ACTIVE,0
x,x_tweet_205,2025-12-01 10:00:00+00:00,27,0,0.008698,USD,RECEIVED,ACTIVE,0
x,x_tweet_935,2025-12-31 19:00:00+00:00,71,5,0.062517,USD,VALIDATED,DISAPPROVED,0
x,x_tweet_928,2025-09-24 04:00:00+00:00,489,15,0.187815,USD,ENRICHED,ACTIVE,0
x,x_tweet_281,2025-12-26 03:00:00+00:00,149,17,0.050998,USD,ENRICHED,ACTIVE,0
x,x_tweet_1976,2025-11-16 03:00:00+00:00,377,5,0.065253,USD,VALIDATED,DISAPPROVED,0
x,x_tweet_731,2025-09-19 16:00:00+00:00,106,8,0.012094,USD,VALIDATED,ACTIVE,0
x,x_tweet_1273,2025-12-12 13:00:00+00:00,201,7,-0.185086,USD,VALIDATED,ACTIVE,0
x,None,2025-11-10 17:00:00+00:00,172,2,0.16097,USD,ENRICHED,DRAFT,0
x,x_tweet_1210,2025-09-20 02:00:00+00:00,318,6,0.080302,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1843,2025-11-29 11:00:00+00:00,305,4,0.270514,USD,ENRICHED,PAUSED,0
x,x_tweet_1009,2025-10-19 03:00:00+00:00,196,7,0.069959,USD,VALIDATED,PAUSED,0
x,x_tweet_1906,2026-01-09 00:00:00+00:00,151,20,0.05716,USD,ENRICHED,ACTIVE,0
x,x_tweet_2106,2025-11-03 14:00:00+00:00,142,5,0.048175,USD,ENRICHED,ACTIVE,0
x,x_tweet_1084,2025-09-30 21:00:00+00:00,139,8,0.029686,USD,ENRICHED,DISAPPROVED,0
x,x_tweet_256,2025-12-04 04:00:00+00:00,565,601,0.177895,USD,VALIDATED,ARCHIVED,0
x,x_tweet_433,2025-09-20 03:00:00+00:00,160,3,0.122265,USD,PUBLISHED,ACTIVE,0
x,x_tweet_652,2025-11-27 03:00:00+00:00,134,1,0.153429,USD,VALIDATED,ACTIVE,0
x,x_tweet_320,2026-01-06 02:00:00+00:00,122,1,0.06481,USD,ENRICHED,ACTIVE,0
x,x_tweet_779,2025-09-20 02:00:00+00:00,81,0,0.011162,USD,PUBLISHED,ACTIVE,0
x,x_tweet_909,2025-09-28 00:00:00+00:00,470,14,0.056218,USD,VALIDATED,PAUSED,0
x,x_tweet_1744,2025-10-04 11:00:00+00:00,137,2,0.118211,USD,VALIDATED,ACTIVE,0
x,x_tweet_2481,2025-11-30 23:00:00+00:00,106,3,0.254593,USD,ENRICHED,DRAFT,0
x,x_tweet_16,2026-01-14 11:00:00+00:00,129,9,0.122098,USD,PUBLISHED,ARCHIVED,0
x,x_tweet_1403,2025-10-06 20:00:00+00:00,37,0,0.05357,USD,ENRICHED,ACTIVE,0
x,x_tweet_367,2026-01-04 17:00:00+00:00,124,6,0.137414,USD,VALIDATED,ACTIVE,0
x,None,2026-01-04 01:00:00+00:00,157,8,0.056,USD,VALIDATED,ACTIVE,0
x,x_tweet_59,2025-11-25 14:00:00+00:00,190,9,0.10463,USD,PUBLISHED,ACTIVE,0
x,x_tweet_2243,2025-10-04 09:00:00+00:00,127,3,0.056455,USD,VALIDATED,ACTIVE,0
x,x_tweet_129,2026-01-04 07:00:00+00:00,139,8,0.103888,USD,RECEIVED,ACTIVE,0
x,x_tweet_231,2025-12-16 17:00:00+00:00,52,3,0.03591,USD,VALIDATED,ACTIVE,0
x,None,2025-11-11 04:00:00+00:00,458,37,0.363637,USD,VALIDATED,ACTIVE,0
x,x_tweet_1371,2025-12-26 00:00:00+00:00,125,1,0.114805,USD,VALIDATED,ACTIVE,0
x,x_tweet_1575,2025-11-09 03:00:00+00:00,565,25,0.907002,USD,ENRICHED,DRAFT,0
x,None,2025-10-31 17:00:00+00:00,125,19,0.017364,USD,PUBLISHED,ACTIVE,0
x,None,2025-11-04 08:00:00+00:00,1495,61,2.095041,USD,PUBLISHED,ACTIVE,0
x,x_tweet_2537,2025-12-03 20:00:00+00:00,49,4,0.017935,USD,VALIDATED,ACTIVE,0
x,x_tweet_39,2025-12-25 20:00:00+00:00,251,39,0.386069,USD,PUBLISHED,ACTIVE,0
x,None,2025-10-22 06:00:00+00:00,135,0,0.099373,USD,ENRICHED,ACTIVE,0
x,x_tweet_2575,2025-10-27 14:00:00+00:00,370,18,0.494655,USD,VALIDATED,PAUSED,0
x,x_tweet_974,2025-11-27 07:00:00+00:00,64,1,0.034174,USD,PUBLISHED,ACTIVE,0
x,None,2025-10-01 03:00:00+00:00,127,2,0.0272,USD,VALIDATED,ACTIVE,0
x,x_tweet_1032,2025-11-07 23:00:00+00:00,189,0,0.14701,USD,ENRICHED,LIMITED,0
x,x_tweet_924,2025-10-14 12:00:00+00:00,48,4,0.066042,USD,RECEIVED,ACTIVE,0
x,x_tweet_1748,2025-10-29 12:00:00+00:00,210,9,0.024741,USD,RECEIVED,ACTIVE,0
x,x_tweet_1797,2026-01-08 13:00:00+00:00,84,4,0.026379,USD,VALIDATED,PAUSED,0
x,x_tweet_1372,2025-12-05 03:00:00+00:00,229,21,0.132233,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1097,2026-01-09 16:00:00+00:00,43,2,0.08879,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1324,2025-12-27 19:00:00+00:00,455,12,0.36582,USD,VALIDATED,ACTIVE,0
x,None,2025-12-13 11:00:00+00:00,354,5,0.483539,USD,VALIDATED,ACTIVE,0
x,x_tweet_1963,2025-09-20 06:00:00+00:00,91,2,0.05478,USD,ENRICHED,ACTIVE,0
x,x_tweet_373,2025-12-03 20:00:00+00:00,383,6,0.037916,USD,VALIDATED,ACTIVE,0
x,x_tweet_815,2026-01-12 20:00:00+00:00,378,72,0.285941,USD,ENRICHED,PAUSED,0
x,None,2025-10-01 19:00:00+00:00,73,2,0.085633,USD,VALIDATED,PAUSED,0
x,x_tweet_2535,2025-09-27 02:00:00+00:00,454,5,0.446451,USD,VALIDATED,ACTIVE,0
x,x_tweet_1540,2025-09-20 02:00:00+00:00,39,0,0.04728,USD,VALIDATED,ACTIVE,0
x,x_tweet_174,2025-12-29 23:00:00+00:00,171,7,0.303668,USD,ENRICHED,ACTIVE,0
x,x_tweet_982,2026-01-02 17:00:00+00:00,509,13,0.561103,USD,VALIDATED,PAUSED,0
x,None,2025-09-19 09:00:00+00:00,208,2,0.099395,USD,VALIDATED,ACTIVE,0
x,x_tweet_28,2026-01-16 14:00:00+00:00,138,1,0.263252,USD,ENRICHED,ARCHIVED,0
x,x_tweet_1814,2025-10-18 01:00:00+00:00,139,3,0.361129,USD,ENRICHED,PAUSED,0
x,x_tweet_2029,2025-10-16 18:00:00+00:00,55,1,0.006155,USD,ENRICHED,LIMITED,0
x,None,2025-11-13 20:00:00+00:00,144,3,0.157456,USD,ENRICHED,ACTIVE,0
x,x_tweet_1650,2025-12-03 02:00:00+00:00,326,15,0.081545,USD,VALIDATED,DRAFT,0
x,x_tweet_291,2025-10-01 00:00:00+00:00,196,3,0.034004,USD,ENRICHED,ACTIVE,0
x,None,2025-12-07 19:00:00+00:00,81,4,0.036794,USD,VALIDATED,ACTIVE,0
x,x_tweet_1534,2025-11-14 03:00:00+00:00,31,0,0.00452,USD,RECEIVED,ACTIVE,0
x,x_tweet_2195,2025-10-07 23:00:00+00:00,62,4,0.026762,USD,ENRICHED,DRAFT,0
x,x_tweet_485,2025-11-13 00:00:00+00:00,278,33,0.218853,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1973,2025-11-20 21:00:00+00:00,230,7,0.212334,USD,RECEIVED,PAUSED,0
x,x_tweet_379,2025-12-14 21:00:00+00:00,1047,1118,0.02289,USD,RECEIVED,ACTIVE,0
x,x_tweet_245,2025-11-27 23:00:00+00:00,82,3,0.089697,USD,VALIDATED,LIMITED,0
x,None,2025-10-30 21:00:00+00:00,82,3,0.047146,USD,PUBLISHED,ARCHIVED,0
x,x_tweet_2159,2025-12-08 09:00:00+00:00,293,24,0.329348,USD,ENRICHED,ACTIVE,0
x,x_tweet_1082,2025-12-07 12:00:00+00:00,68,4,0.033775,USD,ENRICHED,LIMITED,0
x,x_tweet_920,2025-11-16 16:00:00+00:00,107,4,0.011577,USD,PUBLISHED,LIMITED,0
x,x_tweet_213,2025-12-02 04:00:00+00:00,300,17,0.519958,USD,ENRICHED,ACTIVE,0
x,None,2025-11-24 21:00:00+00:00,83,1,0.06565,USD,PUBLISHED,LIMITED,0
x,None,2026-01-13 14:00:00+00:00,294,0,0.033345,USD,VALIDATED,ACTIVE,0
x,x_tweet_1818,2025-10-15 13:00:00+00:00,207,11,0.044763,USD,VALIDATED,ACTIVE,0
x,x_tweet_76,2026-01-05 10:00:00+00:00,122,1,0.094716,USD,VALIDATED,ACTIVE,0
x,x_tweet_1916,2026-01-12 20:00:00+00:00,166,1,0.035171,USD,VALIDATED,ACTIVE,0
x,x_tweet_1376,2025-11-13 16:00:00+00:00,469,11,0.258379,USD,PUBLISHED,ACTIVE,0
x,x_tweet_992,2025-11-24 23:00:00+00:00,350,4,0.119872,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1627,2026-01-13 20:00:00+00:00,64,2,0.063753,USD,ENRICHED,ACTIVE,0
x,None,2025-11-05 22:00:00+00:00,179,12,0.154881,USD,PUBLISHED,ACTIVE,0
x,x_tweet_2111,2025-10-16 03:00:00+00:00,168,6,0.05402,USD,PUBLISHED,ACTIVE,0
x,None,2025-12-21 19:00:00+00:00,377,1,0.102177,USD,ENRICHED,ACTIVE,0
x,x_tweet_1357,2025-11-24 16:00:00+00:00,124,8,0.01588,USD,PUBLISHED,ACTIVE,0
x,None,2025-09-22 03:00:00+00:00,120,0,0.038659,USD,ENRICHED,PAUSED,0
x,x_tweet_2591,2025-11-18 03:00:00+00:00,864,14,0.911754,USD,VALIDATED,PAUSED,0
x,x_tweet_2114,2025-10-10 08:00:00+00:00,182,8,0.082782,USD,VALIDATED,LIMITED,0
x,x_tweet_2049,2025-11-14 08:00:00+00:00,264,9,0.26353,USD,VALIDATED,DISAPPROVED,0
x,x_tweet_284,2025-12-25 06:00:00+00:00,357,9,0.365342,USD,ENRICHED,ACTIVE,0
x,None,2025-09-21 21:00:00+00:00,350,19,0.379616,USD,ENRICHED,ACTIVE,0
x,x_tweet_1174,2025-10-29 07:00:00+00:00,251,9,0.04697,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1672,2025-10-06 12:00:00+00:00,166,0,0.056479,USD,ENRICHED,ACTIVE,0
x,x_tweet_2105,2025-10-10 16:00:00+00:00,271,317,0.376559,USD,PUBLISHED,ACTIVE,0
x,x_tweet_349,2025-10-08 15:00:00+00:00,445,37,0.376262,USD,ENRICHED,PAUSED,0
x,x_tweet_1637,2025-11-19 12:00:00+00:00,166,5,0.106329,USD,PUBLISHED,DRAFT,0
x,x_tweet_649,2025-11-16 05:00:00+00:00,335,5,0.157591,USD,ENRICHED,ACTIVE,0
x,x_tweet_2428,2025-10-19 08:00:00+00:00,93,5,-0.031378,USD,VALIDATED,ACTIVE,0
x,None,2025-12-17 05:00:00+00:00,109,1,0.014854,USD,PUBLISHED,ACTIVE,0
x,x_tweet_482,2025-10-24 05:00:00+00:00,184,4,0.052997,USD,RECEIVED,DRAFT,0
x,None,2025-12-25 10:00:00+00:00,145,6,0.107707,USD,PUBLISHED,ACTIVE,0
x,None,2025-12-18 07:00:00+00:00,273,1,0.049392,USD,ENRICHED,ACTIVE,0
x,None,2025-09-25 01:00:00+00:00,372,7,0.404739,USD,VALIDATED,PAUSED,0
x,x_tweet_1374,2025-10-11 17:00:00+00:00,447,8,0.899107,USD,VALIDATED,ACTIVE,0
x,x_tweet_945,2025-12-15 01:00:00+00:00,334,14,0.085128,USD,VALIDATED,ACTIVE,0
x,x_tweet_950,2025-11-11 15:00:00+00:00,267,14,0.218393,USD,RECEIVED,ACTIVE,0
x,x_tweet_2451,2025-11-01 22:00:00+00:00,89,0,0.03038,USD,VALIDATED,ACTIVE,0
x,x_tweet_157,2025-12-20 00:00:00+00:00,447,22,0.395726,USD,PUBLISHED,ACTIVE,0
x,x_tweet_294,2025-11-16 23:00:00+00:00,285,7,0.082821,USD,VALIDATED,ACTIVE,0
x,None,2025-10-11 06:00:00+00:00,94,10,0.088766,USD,ENRICHED,ACTIVE,0
x,x_tweet_1172,2025-10-31 07:00:00+00:00,626,7,0.135211,USD,ENRICHED,ACTIVE,0
x,x_tweet_1520,2025-10-16 08:00:00+00:00,271,8,0.278654,USD,VALIDATED,PAUSED,0
x,x_tweet_1734,2025-10-24 21:00:00+00:00,488,9,0.251585,USD,RECEIVED,PAUSED,0
x,x_tweet_515,2026-01-09 03:00:00+00:00,141,4,0.209733,USD,RECEIVED,ACTIVE,0
x,x_tweet_848,2025-10-12 19:00:00+00:00,663,56,0.193805,USD,ENRICHED,ACTIVE,0
x,x_tweet_2274,2025-09-19 23:00:00+00:00,93,2,0.022938,USD,ENRICHED,DRAFT,0
x,None,2025-10-18 02:00:00+00:00,217,5,0.320798,USD,PUBLISHED,ACTIVE,0
x,x_tweet_26,2026-01-16 09:00:00+00:00,181,12,0.077444,USD,ENRICHED,ACTIVE,0
x,x_tweet_1443,2025-10-25 03:00:00+00:00,193,16,0.072828,USD,ENRICHED,ACTIVE,0
x,x_tweet_1315,2025-10-10 07:00:00+00:00,19,1,0.006209,USD,PUBLISHED,LIMITED,0
x,x_tweet_618,2025-09-26 22:00:00+00:00,979,18,0.63566,USD,RECEIVED,ARCHIVED,0
x,x_tweet_1075,2025-10-14 17:00:00+00:00,50,1,0.018071,USD,PUBLISHED,DRAFT,0
x,x_tweet_2451,2026-01-09 06:00:00+00:00,332,5,0.268887,USD,VALIDATED,ACTIVE,0
x,x_tweet_1352,2025-10-21 22:00:00+00:00,2281,280,3.269014,USD,ENRICHED,ACTIVE,0
x,x_tweet_1022,2025-11-02 13:00:00+00:00,247,3,0.045085,USD,VALIDATED,ACTIVE,0
x,None,2025-10-31 18:00:00+00:00,145,9,0.027368,USD,VALIDATED,ACTIVE,0
x,x_tweet_300,2026-01-04 17:00:00+00:00,148,0,0.068118,USD,ENRICHED,ACTIVE,0
x,x_tweet_1446,2025-11-25 11:00:00+00:00,182,1,0.079441,USD,RECEIVED,ACTIVE,0
x,None,2025-12-30 19:00:00+00:00,139,6,-0.128768,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1619,2025-09-23 05:00:00+00:00,165,5,0.113805,USD,VALIDATED,ACTIVE,0
x,x_tweet_702,2025-09-25 18:00:00+00:00,140,6,0.213136,USD,PUBLISHED,ACTIVE,0
x,x_tweet_879,2025-12-14 14:00:00+00:00,354,13,0.123314,USD,VALIDATED,ACTIVE,0
x,x_tweet_1695,2025-12-02 13:00:00+00:00,50,2,0.035081,USD,VALIDATED,ACTIVE,0
x,x_tweet_1613,2025-09-30 18:00:00+00:00,65,4,0.009886,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1916,2025-12-25 17:00:00+00:00,103,5,0.023378,USD,PUBLISHED,ACTIVE,0
x,x_tweet_1688,2025-10-24 05:00:00+00:00,94,2,0.036515,USD,VALIDATED,LIMITED,0
x,x_tweet_1386,2025-09-23 14:00:00+00:00,111,5,0.069241,USD,PUBLISHED,LIMITED,0
x,x_tweet_748,2025-12-13 09:00:00+00:00,83,4,0.056771,USD,VALIDATED,ACTIVE,0
x,x_tweet_1911,2025-12-30 19:00:00+00:00,91,4,0.07986,USD,ENRICHED,ACTIVE,0
x,x_tweet_1943,2025-10-02 04:00:00+00:00,64,4,0.040972,USD,VALIDATED,ACTIVE,0
x,x_tweet_1913,2025-12-03 04:00:00+00:00,221,11,0.381283,USD,ENRICHED,LIMITED,0
